source_unit	target_unit	source_path	target_path	relationship	edge_count	source_entity_count
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_pad.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_pad.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_replace_na.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_replace_na.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_reverse.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_reverse.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_boundaries_count.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_boundaries_count.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_boundaries_extract.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_boundaries_extract.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_boundaries_locate.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_boundaries_locate.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_boundaries_split.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_boundaries_split.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_class_replace.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_class_replace.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_class_trim.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_class_trim.cpp	forwards_to	3	3
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_count.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_count.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_detect.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_detect.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_extract.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_extract.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_locate.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_locate.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_replace.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_replace.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_split.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_split.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_coll_startsendswith.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_coll_startsendswith.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_count.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_count.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_detect.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_detect.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_extract.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_extract.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_extract_first.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_extract_first.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_locate.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_locate.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_replace.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_replace.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_split.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_split.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_fixed_startsendswith.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_fixed_startsendswith.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_other_split.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_other_split.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_count.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_count.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_detect.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_detect.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_extract.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_extract.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_locate.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_locate.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_match.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_match.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_replace.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_replace.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_search_regex_split.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_search_regex_split.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_split_lines.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_split_lines.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_sub.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_sub.cpp	forwards_to	4	4
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_trans_casemap.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_trans_casemap.cpp	forwards_to	2	2
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_trans_normalization.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_trans_normalization.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_trans_title.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_trans_title.cpp	forwards_to	1	1
unit:src/base_backend/entrypoints.cpp	unit:src/base_backend/ci_wrap.cpp	src/base_backend/entrypoints.cpp	src/base_backend/ci_wrap.cpp	forwards_to	1	1
unit:src/base_backend/fixed/options.cpp	unit:src/base_backend/ci_prepare_arg.cpp	src/base_backend/fixed/options.cpp	src/base_backend/ci_prepare_arg.cpp	calls	2	1
unit:src/base_backend/regex/options_r.cpp	unit:src/base_backend/ci_prepare_arg.cpp	src/base_backend/regex/options_r.cpp	src/base_backend/ci_prepare_arg.cpp	calls	10	1
unit:src/runtime/registration.cpp	unit:src/altrep_backend/entrypoints.cpp	src/runtime/registration.cpp	src/altrep_backend/entrypoints.cpp	references_function	70	1
unit:src/runtime/registration.cpp	unit:src/base_backend/entrypoints.cpp	src/runtime/registration.cpp	src/base_backend/entrypoints.cpp	references_function	70	1
unit:src/runtime/registration.cpp	unit:src/runtime/icu.cpp	src/runtime/registration.cpp	src/runtime/icu.cpp	references_function	4	1
unit:src/shared/case_mapper.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/case_mapper.cpp	src/shared/native_to_utf8.cpp	calls	2	1
unit:src/shared/case_mapper.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/case_mapper.cpp	src/shared/native_to_utf8.cpp	constructs	1	1
unit:src/shared/nfc_normalizer.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/nfc_normalizer.cpp	src/shared/native_to_utf8.cpp	calls	2	1
unit:src/shared/nfc_normalizer.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/nfc_normalizer.cpp	src/shared/native_to_utf8.cpp	constructs	1	1
unit:src/shared/title_case.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/title_case.cpp	src/shared/native_to_utf8.cpp	calls	2	1
unit:src/shared/title_case.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/title_case.cpp	src/shared/native_to_utf8.cpp	constructs	1	1
unit:src/shared/utf8.cpp	unit:src/shared/native_to_utf8.cpp	src/shared/utf8.cpp	src/shared/native_to_utf8.cpp	calls	6	2
unit:src/shared/wrap.cpp	unit:src/shared/boundary_iterator.cpp	src/shared/wrap.cpp	src/shared/boundary_iterator.cpp	calls	1	1
unit:src/shared/wrap.cpp	unit:src/shared/boundary_iterator.cpp	src/shared/wrap.cpp	src/shared/boundary_iterator.cpp	constructs	1	1
